applied,helpful,event_id,cv_id,job_id,match_score,skills_score,location_score,salary_score,experience_score,user_skills_count,user_technical_skills_count,user_soft_skills_count,user_salary_expectation_avg,user_years_experience,employment_status_encoded,education_level_encoded,user_available_immediately,job_salary_avg,job_salary_range,job_required_skills_count,job_preferred_skills_count,job_total_skills_count,is_corporate_job,is_small_job,job_type_encoded,skills_matched_count,skills_match_ratio,skills_missing_count,salary_ratio,salary_exceeds_expectation,salary_gap,same_city,same_province,location_match_level,experience_gap,meets_experience_requirement,interaction_type_encoded,day_of_week,hour_of_day,is_weekend,is_business_hours,skills_salary_interaction,location_salary_interaction,match_score_squared,skills_experience_interaction
0,0,3bdc792a-9cfe-4819-9ef3-ff51a86f890a,715,JOB000110,0.46,0.0,0.3,0.95,0.7,6,3,3,19000.0,7.0,1.0,1.0,0.0,,,0,0,0,0,0,1.0,0,0.0,0,,0,,0,0,0,-7.0,1,1,4,19,0,0,0.0,0.285,0.2116,0.0
0,0,351b202e-56eb-4835-8af6-18e9df656ad5,210,JOB000491,0.46,0.0,0.3,0.95,0.7,6,3,3,16500.0,12.0,2.0,1.0,1.0,,,0,0,0,0,0,1.0,0,0.0,0,,0,,0,0,0,-12.0,1,1,4,19,0,0,0.0,0.285,0.2116,0.0
0,1,6a2b3c13-e9ae-44a4-a98d-b70e9d5a670a,1195,JOB-P159,0.41,0.5,0.5,0.1,0.8,5,3,2,8750.0,5.0,1.0,2.0,0.0,5.0,0.0,0,0,0,0,1,1.0,0,0.0,0,0.0005714285714285715,0,-8745.0,0,0,0,-5.0,1,1,4,19,0,0,0.05,0.05,0.16809999999999997,0.4
0,1,d41fa82c-f813-4424-bb15-10167f04732a,1321,JOB-P195,0.41,0.5,0.5,0.1,0.8,7,4,3,8000.0,4.0,1.0,2.0,0.0,400.0,0.0,0,0,0,0,1,1.0,0,0.0,0,0.05,0,-7600.0,0,0,0,-4.0,1,1,4,19,0,0,0.05,0.05,0.16809999999999997,0.4
0,0,170cd661-2546-4c49-8a40-bc3c6640f675,116,JOB000011,0.49,0.0,0.3,0.95,1.0,6,3,3,6500.0,3.0,2.0,1.0,1.0,,,0,0,0,0,0,1.0,0,0.0,0,,0,,0,0,0,-3.0,1,1,4,19,0,0,0.0,0.285,0.24009999999999998,0.0
0,0,d764adfd-12d7-47dd-958e-21f8fb962350,544,JOB-P072,0.41,0.5,0.5,0.1,0.8,7,4,3,9000.0,5.0,1.0,2.0,0.0,1200.0,0.0,0,0,0,0,1,1.0,0,0.0,0,0.13333333333333333,0,-7800.0,0,0,0,-5.0,1,1,4,19,0,0,0.05,0.05,0.16809999999999997,0.4
0,0,d3fb24cf-daff-4532-93bb-072813dc4c9e,1949,JOB000126,0.46,0.0,0.3,0.95,0.7,4,2,2,1100.0,6.0,1.0,1.0,1.0,,,0,0,0,0,0,1.0,0,0.0,0,,0,,0,0,0,-6.0,1,1,4,19,0,0,0.0,0.285,0.2116,0.0
0,0,87e1abdc-d267-4ba1-b642-2f74134f0c31,1059,JOB-P291,0.41,0.5,0.5,0.1,0.8,6,3,3,11000.0,3.0,1.0,1.0,0.0,150.0,0.0,0,0,0,0,1,1.0,0,0.0,0,0.013636363636363636,0,-10850.0,0,0,0,-3.0,1,1,4,19,0,0,0.05,0.05,0.16809999999999997,0.4
0,1,b167896b-1ead-4406-a56d-0d632629da38,1980,JOB-P246,0.68,0.5,0.5,1.0,0.8,3,1,2,550.0,0.0,0.0,1.0,1.0,400.0,0.0,0,0,0,0,1,1.0,0,0.0,0,0.7272727272727273,1,-150.0,0,1,1,0.0,1,1,4,19,0,0,0.5,0.5,0.4624000000000001,0.4
0,0,b6e6fc0e-c156-4467-98fb-85c573828412,2213,JOB000348,0.573,0.333,0.3,0.95,1.0,4,2,2,550.0,2.0,2.0,1.0,1.0,,,0,0,0,0,0,1.0,0,0.0,0,,0,,0,0,0,-2.0,1,1,4,19,0,0,0.31635,0.285,0.3283289999999999,0.333
0,1,12e6ec5a-13ee-41fc-8f8f-a3f9d3e5aee3,665,JOB000160,0.49,0.0,0.3,0.95,1.0,6,3,3,11000.0,3.0,1.0,1.0,0.0,,,0,0,0,0,0,1.0,0,0.0,0,,0,,0,0,0,-3.0,1,2,4,19,0,0,0.0,0.285,0.24009999999999998,0.0
0,1,9e69bc8a-df25-4735-9b24-8cd62a1d6b0e,2464,JOB-P222,0.56,0.5,0.5,0.6,0.8,3,2,1,675.0,0.0,0.0,1.0,1.0,450.0,0.0,0,0,0,0,1,1.0,0,0.0,0,0.6666666666666666,0,-225.0,0,0,0,0.0,1,1,4,18,0,0,0.3,0.3,0.31360000000000005,0.4
0,1,812fb336-4c43-4ad6-9e69-c6430997fbfe,982,JOB000187,0.49,0.0,0.3,0.95,1.0,6,3,3,8000.0,5.0,1.0,2.0,0.0,,,0,0,0,0,0,1.0,0,0.0,0,,0,,0,0,0,-5.0,1,1,4,18,0,0,0.0,0.285,0.24009999999999998,0.0
0,1,1dc31f75-38e0-4d07-9d5f-aefcfcd568fa,2130,JOB000170,0.49,0.0,0.3,0.95,1.0,3,2,1,800.0,0.0,0.0,1.0,1.0,,,0,0,0,0,0,1.0,0,0.0,0,,0,,0,0,0,0.0,1,2,4,18,0,0,0.0,0.285,0.24009999999999998,0.0
0,1,ef07880f-8f7f-4dcd-983d-18382127ccdc,1520,JOB000086,0.613,0.0,0.3,0.95,1.0,6,3,3,6750.0,5.0,1.0,2.0,0.0,,,0,0,0,0,0,1.0,0,0.0,0,,0,,0,0,0,-5.0,1,1,4,18,0,0,0.0,0.285,0.37576899999999996,0.0
0,1,df3e8fc6-2e82-4abc-8e23-e86d8a001dbf,1480,JOB000217,0.295,0.0,0.3,0.3,1.0,6,3,3,6250.0,5.0,1.0,2.0,0.0,,,0,0,0,0,0,1.0,0,0.0,0,,0,,0,0,0,-5.0,1,1,4,18,0,0,0.0,0.09,0.08702499999999999,0.0
0,1,9440c518-0105-42f3-b07a-e04627e6b24a,1740,JOB-P115,0.41,0.5,0.5,0.1,0.8,6,3,3,5250.0,5.0,2.0,1.0,1.0,600.0,0.0,0,0,0,0,1,1.0,0,0.0,0,0.11428571428571428,0,-4650.0,0,0,0,-5.0,1,1,4,18,0,0,0.05,0.05,0.16809999999999997,0.4
0,1,1b35fb1d-bc7c-42ae-b6de-8696f45a9f04,2476,JOB000417,0.49,0.0,0.3,0.95,1.0,3,2,1,725.0,0.0,0.0,1.0,1.0,,,0,0,0,0,0,1.0,0,0.0,0,,0,,0,0,0,0.0,1,1,4,18,0,0,0.0,0.285,0.24009999999999998,0.0
0,0,f5f2ddd7-1b6f-41eb-bb1a-9627a84a925f,136,JOB000438,0.49,0.0,0.3,0.95,1.0,6,3,3,8500.0,3.0,1.0,2.0,0.0,,,0,0,0,0,0,1.0,0,0.0,0,,0,,0,0,0,-3.0,1,1,4,18,0,0,0.0,0.285,0.24009999999999998,0.0
0,1,c9b89bdf-d6bc-4620-a5fd-77ea62def7dc,589,JOB000295,0.355,0.0,0.3,0.6,0.7,6,3,3,9750.0,6.0,1.0,2.0,0.0,,,0,0,0,0,0,1.0,0,0.0,0,,0,,0,0,0,-6.0,1,1,4,18,0,0,0.0,0.18,0.126025,0.0
0,1,d4eb7c2e-9285-4207-9a1b-6a51a9638664,831,JOB-P061,0.41,0.5,0.5,0.1,0.8,6,3,3,18000.0,7.0,1.0,1.0,0.0,350.0,0.0,0,0,0,0,1,1.0,0,0.0,0,0.019444444444444445,0,-17650.0,0,0,0,-7.0,1,1,4,18,0,0,0.05,0.05,0.16809999999999997,0.4
0,1,e8e500e2-f914-48c8-b2a2-93be9039b42f,1404,JOB-P393,0.41,0.5,0.5,0.1,0.8,6,3,3,21000.0,8.0,1.0,1.0,0.0,25.0,0.0,0,0,0,0,1,1.0,0,0.0,0,0.0011904761904761906,0,-20975.0,0,0,0,-8.0,1,2,4,17,0,1,0.05,0.05,0.16809999999999997,0.4
0,1,1d8810b3-559d-4863-9fe8-a78a116c652c,642,JOB-P090,0.41,0.5,0.5,0.1,0.8,6,3,3,8000.0,12.0,2.0,1.0,1.0,750.0,0.0,0,0,0,0,1,1.0,0,0.0,0,0.09375,0,-7250.0,0,0,0,-12.0,1,1,4,17,0,1,0.05,0.05,0.16809999999999997,0.4
0,1,c2ed5842-2c8a-42f5-a5d9-16c29dcb1acc,2326,JOB-P375,0.68,0.5,0.5,1.0,0.8,4,2,2,550.0,2.0,2.0,1.0,1.0,420.0,0.0,0,0,0,0,1,1.0,0,0.0,0,0.7636363636363637,1,-130.0,0,0,0,-2.0,1,2,4,16,0,1,0.5,0.5,0.4624000000000001,0.4
0,1,53f755b2-ad97-4bc4-af92-3be96a176bb4,984,JOB000157,0.46,0.0,0.3,0.95,0.7,6,3,3,11000.0,10.0,2.0,2.0,1.0,,,0,0,0,0,0,1.0,0,0.0,0,,0,,0,0,0,-10.0,1,1,4,15,0,1,0.0,0.285,0.2116,0.0
1,1,e059316b-a4d0-467b-8576-6f0a3991dc89,564,JOB000476,0.46,0.0,0.3,0.95,0.7,6,3,3,19000.0,8.0,1.0,1.0,0.0,,,0,0,0,0,0,1.0,0,0.0,0,,0,,0,0,0,-8.0,1,3,4,15,0,1,0.0,0.285,0.2116,0.0
0,1,db7df723-9e4b-4220-b356-8152867094a1,210,JOB000321,0.46,0.0,0.3,0.95,0.7,6,3,3,16500.0,12.0,2.0,1.0,1.0,,,0,0,0,0,0,1.0,0,0.0,0,,0,,0,0,0,-12.0,1,1,4,15,0,1,0.0,0.285,0.2116,0.0
0,0,ea4d5011-7b82-4a8b-af99-331405ab3c34,2115,JOB000433,0.49,0.0,0.3,0.95,1.0,3,2,1,950.0,0.0,0.0,1.0,1.0,,,0,0,0,0,0,1.0,0,0.0,0,,0,,0,0,0,0.0,1,1,4,15,0,1,0.0,0.285,0.24009999999999998,0.0
0,0,c16b82d2-a3fb-4d5e-a6ce-ee2f559ee884,1968,JOB000429,0.49,0.0,0.3,0.95,1.0,4,2,2,700.0,2.0,2.0,1.0,1.0,,,0,0,0,0,0,1.0,0,0.0,0,,0,,0,0,0,-2.0,1,2,4,15,0,1,0.0,0.285,0.24009999999999998,0.0
0,1,ec2e69c4-0e93-48b4-a988-636fd16183cd,381,JOB000494,0.49,0.0,0.3,0.95,1.0,6,3,3,7500.0,3.0,2.0,1.0,1.0,,,0,0,0,0,0,1.0,0,0.0,0,,0,,0,0,0,-3.0,1,1,4,14,0,1,0.0,0.285,0.24009999999999998,0.0
0,0,cb494b19-27e2-4672-9f13-b40ef7e59489,82,JOB-P056,0.41,0.5,0.5,0.1,0.8,6,3,3,14500.0,9.0,1.0,1.0,0.0,400.0,0.0,0,0,0,0,1,1.0,0,0.0,0,0.027586206896551724,0,-14100.0,0,0,0,-9.0,1,1,4,14,0,1,0.05,0.05,0.16809999999999997,0.4
0,1,c1a963db-655c-40da-9727-7f7bcba4a108,1489,JOB000452,0.46,0.0,0.3,0.95,0.7,6,3,3,12000.0,12.0,1.0,1.0,0.0,,,0,0,0,0,0,1.0,0,0.0,0,,0,,0,0,0,-12.0,1,2,4,14,0,1,0.0,0.285,0.2116,0.0
0,0,f6058f5d-c08d-441c-a68f-57223618fda2,354,JOB000071,0.475,0.0,0.3,1.0,0.7,6,3,3,13000.0,10.0,1.0,1.0,0.0,,,0,0,0,0,0,1.0,0,0.0,0,,0,,0,0,0,-10.0,1,1,4,14,0,1,0.0,0.3,0.225625,0.0
1,1,26bde816-f660-4d7a-ba9f-795ebfd71391,2211,JOB000342,0.49,0.0,0.3,0.95,1.0,3,2,1,725.0,0.0,0.0,1.0,1.0,,,0,0,0,0,0,1.0,0,0.0,0,,0,,0,0,0,0.0,1,3,4,14,0,1,0.0,0.285,0.24009999999999998,0.0
0,0,659b0e18-18e3-4e89-b289-59118934a63c,407,JOB000053,0.205,0.0,0.3,0.1,0.7,6,3,3,11500.0,8.0,1.0,1.0,0.0,,,0,0,0,0,0,1.0,0,0.0,0,,0,,0,0,0,-8.0,1,1,4,13,0,1,0.0,0.03,0.04202499999999999,0.0
0,0,62668984-2b3a-4cf5-95ea-de959c6652f3,1429,JOB000047,0.505,0.0,0.3,1.0,1.0,7,4,3,5250.0,3.0,2.0,1.0,1.0,,,0,0,0,0,0,1.0,0,0.0,0,,0,,0,0,0,-3.0,1,1,4,13,0,1,0.0,0.3,0.255025,0.0
0,0,0c7cf089-c147-4943-817d-a2124af2582d,1740,JOB-P075,0.41,0.5,0.5,0.1,0.8,6,3,3,5250.0,5.0,2.0,1.0,1.0,400.0,0.0,0,0,0,0,1,1.0,0,0.0,0,0.0761904761904762,0,-4850.0,0,0,0,-5.0,1,1,4,13,0,1,0.05,0.05,0.16809999999999997,0.4
1,1,3ebb4eba-7d97-4e40-83ac-3a7b5b3733a3,1372,JOB000069,0.385,0.0,0.3,0.6,1.0,6,3,3,9000.0,5.0,1.0,2.0,0.0,,,0,0,0,0,0,1.0,0,0.0,0,,0,,0,0,0,-5.0,1,3,4,13,0,1,0.0,0.18,0.148225,0.0
0,1,63b59b9a-27ad-4747-be41-65e5e0ff3550,2455,JOB000426,0.49,0.0,0.3,0.95,1.0,4,2,2,950.0,5.0,1.0,1.0,1.0,,,0,0,0,0,0,1.0,0,0.0,0,,0,,0,0,0,-5.0,1,1,4,13,0,1,0.0,0.285,0.24009999999999998,0.0
1,1,ff59da28-85a7-4507-9f74-42840072f9ac,1459,JOB000453,0.613,0.0,0.3,0.95,1.0,6,3,3,9750.0,5.0,1.0,1.0,0.0,,,0,0,0,0,0,1.0,0,0.0,0,,0,,0,0,0,-5.0,1,3,4,13,0,1,0.0,0.285,0.37576899999999996,0.0
0,0,ccd26a24-7a34-4f28-acb9-3017a0db8feb,2203,JOB-P278,0.41,0.5,0.5,0.1,0.8,3,2,1,600.0,0.0,0.0,1.0,1.0,180.0,0.0,0,0,0,0,1,1.0,0,0.0,0,0.3,0,-420.0,0,0,0,0.0,1,1,4,13,0,1,0.05,0.05,0.16809999999999997,0.4
0,1,a147ad9f-360b-435a-b6f6-ee92f1e571b8,2437,JOB000236,0.49,0.0,0.3,0.95,1.0,4,2,2,600.0,4.0,2.0,1.0,1.0,,,0,0,0,0,0,1.0,0,0.0,0,,0,,0,0,0,-4.0,1,2,4,12,0,1,0.0,0.285,0.24009999999999998,0.0
0,0,5539d194-6938-4e47-a229-2f07bbfc76a1,1307,JOB-P195,0.41,0.5,0.5,0.1,0.8,7,4,3,14500.0,7.0,1.0,1.0,0.0,400.0,0.0,0,0,0,0,1,1.0,0,0.0,0,0.027586206896551724,0,-14100.0,0,0,0,-7.0,1,1,4,11,0,1,0.05,0.05,0.16809999999999997,0.4
0,1,0250d27c-bb63-416c-b16a-cb698aaa5609,660,JOB000494,0.46,0.0,0.3,0.95,0.7,6,3,3,8750.0,12.0,2.0,1.0,1.0,,,0,0,0,0,0,1.0,0,0.0,0,,0,,0,0,0,-12.0,1,1,4,11,0,1,0.0,0.285,0.2116,0.0
0,0,f48ddce4-825c-4fc9-b0a2-5da9ac1e2ef3,499,JOB000412,0.46,0.0,0.3,0.95,0.7,6,3,3,20000.0,10.0,1.0,2.0,0.0,,,0,0,0,0,0,1.0,0,0.0,0,,0,,0,0,0,-10.0,1,1,4,10,0,1,0.0,0.285,0.2116,0.0
0,0,fb9eb17a-1c5c-417a-ac20-4fe404dd88fe,1297,JOB-P014,0.41,0.5,0.5,0.1,0.8,6,3,3,11000.0,6.0,1.0,2.0,0.0,800.0,0.0,0,0,0,0,1,1.0,0,0.0,0,0.07272727272727272,0,-10200.0,0,0,0,-6.0,1,1,4,9,0,1,0.05,0.05,0.16809999999999997,0.4
0,1,7636eb06-a36d-4dae-b3d9-fcc9aaf4f5ca,349,JOB000494,0.49,0.0,0.3,0.95,1.0,6,3,3,15500.0,3.0,1.0,1.0,0.0,,,0,0,0,0,0,1.0,0,0.0,0,,0,,0,0,0,-3.0,1,1,4,9,0,1,0.0,0.285,0.24009999999999998,0.0
0,0,1d74a9e8-64fa-4dfe-8bad-43c8415fac0b,1932,JOB000205,0.49,0.0,0.3,0.95,1.0,4,2,2,800.0,2.0,2.0,1.0,1.0,,,0,0,0,0,0,1.0,0,0.0,0,,0,,0,0,0,-2.0,1,1,4,9,0,1,0.0,0.285,0.24009999999999998,0.0
0,0,277fa856-2bf0-43e1-a893-4242918c43d4,1216,JOB000034,0.46,0.0,0.3,0.95,0.7,5,3,2,7750.0,7.0,1.0,1.0,0.0,,,0,0,0,0,0,1.0,0,0.0,0,,0,,0,0,0,-7.0,1,1,4,9,0,1,0.0,0.285,0.2116,0.0
0,0,0bb8baa7-6839-48aa-a1dc-261a7a5a0a7b,456,JOB000053,0.265,0.0,0.3,0.3,0.7,6,3,3,8500.0,6.0,1.0,2.0,0.0,,,0,0,0,0,0,1.0,0,0.0,0,,0,,0,0,0,-6.0,1,1,4,9,0,1,0.0,0.09,0.07022500000000001,0.0
0,0,b33abf58-89c4-4c10-8f74-1a8d5be7388e,1723,JOB000222,0.265,0.0,0.3,0.3,0.7,6,3,3,7500.0,10.0,2.0,1.0,1.0,,,0,0,0,0,0,1.0,0,0.0,0,,0,,0,0,0,-10.0,1,1,4,9,0,1,0.0,0.09,0.07022500000000001,0.0
0,1,863a1350-0b4f-41f3-b4ff-8143a441beed,966,JOB000265,0.48,0.0,1.0,0.1,1.0,7,4,3,15500.0,3.0,1.0,1.0,0.0,,,0,0,0,0,0,1.0,0,0.0,0,,0,,0,0,0,-3.0,1,1,4,9,0,1,0.0,0.1,0.2304,0.0
0,0,83d4d851-e93e-4c9f-af40-511571e857d6,1110,JOB000106,0.75,0.0,1.0,1.0,1.0,7,4,3,6250.0,3.0,1.0,2.0,0.0,,,0,0,0,0,0,1.0,0,0.0,0,,0,,0,0,0,-3.0,1,1,4,8,0,1,0.0,1.0,0.5625,0.0
0,1,eead97af-a20f-4c0e-a801-45872d45897d,664,JOB000227,0.475,0.0,0.3,1.0,0.7,6,3,3,8000.0,13.0,2.0,1.0,1.0,,,0,0,0,0,0,1.0,0,0.0,0,,0,,0,0,0,-13.0,1,1,4,7,0,0,0.0,0.3,0.225625,0.0
0,0,e49f9a8e-e5e9-44b1-8dbf-197fcf70cdb0,2412,JOB000183,0.49,0.0,0.3,0.95,1.0,3,2,1,675.0,0.0,0.0,1.0,1.0,,,0,0,0,0,0,1.0,0,0.0,0,,0,,0,0,0,0.0,1,1,4,6,0,0,0.0,0.285,0.24009999999999998,0.0
0,1,6312a392-6519-482a-8531-0e5f93360442,319,JOB000270,0.75,0.0,1.0,1.0,1.0,6,3,3,6250.0,3.0,1.0,2.0,0.0,,,0,0,0,0,0,1.0,0,0.0,0,,0,,0,0,0,-3.0,1,1,4,6,0,0,0.0,1.0,0.5625,0.0
0,1,b3eb55aa-9ce3-4f69-9a68-82627c7e3684,1909,JOB-P134,0.41,0.5,0.5,0.1,0.8,4,2,2,1400.0,6.0,2.0,1.0,1.0,150.0,0.0,0,0,0,0,1,1.0,0,0.0,0,0.10714285714285714,0,-1250.0,0,0,0,-6.0,1,1,4,6,0,0,0.05,0.05,0.16809999999999997,0.4
0,0,107a3d0d-c0a2-4fe7-8429-00b243f34cc7,923,JOB000472,0.46,0.0,0.3,0.95,0.7,6,3,3,24500.0,9.0,1.0,1.0,0.0,,,0,0,0,0,0,1.0,0,0.0,0,,0,,0,0,0,-9.0,1,1,4,6,0,0,0.0,0.285,0.2116,0.0
1,0,ff37357d-16ad-4cca-bbb8-8ba4aed3571e,2213,JOB000071,0.49,0.0,0.3,0.95,1.0,4,2,2,550.0,2.0,2.0,1.0,1.0,,,0,0,0,0,0,1.0,0,0.0,0,,0,,0,0,0,-2.0,1,3,4,6,0,0,0.0,0.285,0.24009999999999998,0.0
0,1,cd817a19-6d61-4752-b321-08ec2bdc11bb,426,JOB000498,0.46,0.0,0.3,0.95,0.7,7,4,3,16500.0,7.0,1.0,1.0,0.0,,,0,0,0,0,0,1.0,0,0.0,0,,0,,0,0,0,-7.0,1,2,3,23,0,0,0.0,0.285,0.2116,0.0
0,1,76593957-4e2a-4f36-ae95-34c9a2615c45,1813,JOB000174,0.475,0.0,0.3,1.0,0.7,6,3,3,8750.0,6.0,2.0,1.0,1.0,,,0,0,0,0,0,1.0,0,0.0,0,,0,,0,0,0,-6.0,1,1,3,22,0,0,0.0,0.3,0.225625,0.0
0,1,2087b46d-a9e5-4d19-9cd3-f3856d7abd6e,2257,JOB-P281,0.41,0.5,0.5,0.1,0.8,4,2,2,600.0,2.0,2.0,1.0,1.0,180.0,0.0,0,0,0,0,1,1.0,0,0.0,0,0.3,0,-420.0,0,0,0,-2.0,1,1,3,21,0,0,0.05,0.05,0.16809999999999997,0.4
0,1,3f733c22-f182-45e6-bb79-2fcb3ac59666,2402,JOB000488,0.49,0.0,0.3,0.95,1.0,4,2,2,575.0,2.0,1.0,1.0,1.0,,,0,0,0,0,0,1.0,0,0.0,0,,0,,0,0,0,-2.0,1,1,3,21,0,0,0.0,0.285,0.24009999999999998,0.0
0,1,b37577a3-8337-4c9b-86b0-153908935cd4,1752,JOB-P003,0.41,0.5,0.5,0.1,0.8,6,3,3,13000.0,6.0,1.0,1.0,0.0,350.0,0.0,0,0,0,0,1,1.0,0,0.0,0,0.026923076923076925,0,-12650.0,0,0,0,-6.0,1,1,3,21,0,0,0.05,0.05,0.16809999999999997,0.4
0,0,98b0d27e-c16f-4671-8142-5d2d7f8eb4b6,1934,JOB000105,0.49,0.0,0.3,0.95,1.0,4,2,2,800.0,1.0,1.0,1.0,1.0,,,0,0,0,0,0,1.0,0,0.0,0,,0,,0,0,0,-1.0,1,2,3,21,0,0,0.0,0.285,0.24009999999999998,0.0
1,0,5d091276-2219-4bfd-9a62-ed8b5a806f9b,1277,JOB-P393,0.41,0.5,0.5,0.1,0.8,7,4,3,10000.0,7.0,1.0,2.0,0.0,25.0,0.0,0,0,0,0,1,1.0,0,0.0,0,0.0025,0,-9975.0,0,0,0,-7.0,1,3,3,21,0,0,0.05,0.05,0.16809999999999997,0.4
0,0,e9c9217f-34dd-44af-8708-18f07e32ccb1,1470,JOB000437,0.46,0.0,0.3,0.95,0.7,6,3,3,22500.0,9.0,1.0,1.0,0.0,,,0,0,0,0,0,1.0,0,0.0,0,,0,,0,0,0,-9.0,1,1,3,21,0,0,0.0,0.285,0.2116,0.0
0,0,cf3333ec-0016-4e56-80fb-ce5dc3f624aa,1572,JOB-P085,0.41,0.5,0.5,0.1,0.8,6,3,3,19000.0,9.0,1.0,1.0,0.0,220.0,0.0,0,0,0,0,1,1.0,0,0.0,0,0.011578947368421053,0,-18780.0,0,0,0,-9.0,1,1,3,21,0,0,0.05,0.05,0.16809999999999997,0.4
0,1,626c766c-35b5-4940-9aad-8d7b73d63266,1232,JOB000285,0.205,0.0,0.3,0.1,0.7,6,3,3,17500.0,7.0,1.0,1.0,0.0,,,0,0,0,0,0,1.0,0,0.0,0,,0,,0,0,0,-7.0,1,1,3,20,0,0,0.0,0.03,0.04202499999999999,0.0
0,1,e9faf5fa-0432-40c5-8666-dd03f00715ca,2415,JOB-P332,0.68,0.5,0.5,1.0,0.8,4,2,2,650.0,5.0,2.0,1.0,1.0,650.0,0.0,0,0,0,0,1,1.0,0,0.0,0,1.0,1,0.0,0,0,0,-5.0,1,2,3,20,0,0,0.5,0.5,0.4624000000000001,0.4
0,0,629778a9-6751-4213-bab5-837fe4a9ed98,1082,JOB000398,0.505,0.0,0.3,1.0,1.0,6,3,3,11500.0,5.0,1.0,2.0,0.0,,,0,0,0,0,0,1.0,0,0.0,0,,0,,0,0,0,-5.0,1,1,3,20,0,0,0.0,0.3,0.255025,0.0
0,1,a6d04299-21b7-4c98-9e81-4205ab897119,2069,JOB000201,0.575,0.0,0.3,0.95,0.7,4,2,2,1400.0,6.0,2.0,1.0,1.0,,,0,0,0,0,0,1.0,0,0.0,0,,0,,0,0,0,-6.0,1,1,3,19,0,0,0.0,0.285,0.33062499999999995,0.0
0,0,6263fdd1-e34f-4e23-b9ec-6252c774f2ff,213,JOB000017,0.72,0.0,1.0,1.0,0.7,6,3,3,17000.0,7.0,1.0,2.0,0.0,,,0,0,0,0,0,1.0,0,0.0,0,,0,,0,0,0,-7.0,1,1,3,19,0,0,0.0,1.0,0.5184,0.0
0,1,0986c48b-d0e1-4304-a512-5748dd4ef417,811,JOB000105,0.46,0.0,0.3,0.95,0.7,6,3,3,10000.0,12.0,2.0,1.0,1.0,,,0,0,0,0,0,1.0,0,0.0,0,,0,,0,0,0,-12.0,1,1,3,19,0,0,0.0,0.285,0.2116,0.0
0,1,981ee4a2-d7e8-4086-bc84-1507d68fcbb9,614,JOB-P042,0.41,0.5,0.5,0.1,0.8,6,3,3,9750.0,6.0,2.0,1.0,1.0,750.0,0.0,0,0,0,0,1,1.0,0,0.0,0,0.07692307692307693,0,-9000.0,0,0,0,-6.0,1,1,3,19,0,0,0.05,0.05,0.16809999999999997,0.4
1,1,cc440568-c80c-470b-a82e-caa67c97ddbe,2009,JOB000379,0.46,0.0,0.3,0.95,0.7,4,2,2,1100.0,6.0,1.0,1.0,1.0,,,0,0,0,0,0,1.0,0,0.0,0,,0,,0,0,0,-6.0,1,3,3,19,0,0,0.0,0.285,0.2116,0.0
0,0,790956b9-f5b3-43c5-bfa0-9e31734e568a,32,JOB000040,0.46,0.0,0.3,0.95,0.7,6,3,3,7000.0,14.0,2.0,1.0,1.0,,,0,0,0,0,0,1.0,0,0.0,0,,0,,0,0,0,-14.0,1,1,3,19,0,0,0.0,0.285,0.2116,0.0
0,1,e7c48084-2cd9-4ce5-837e-e7ba4499cdcc,357,JOB000022,0.475,0.0,0.3,1.0,0.7,6,3,3,10250.0,10.0,1.0,2.0,0.0,,,0,0,0,0,0,1.0,0,0.0,0,,0,,0,0,0,-10.0,1,1,3,19,0,0,0.0,0.3,0.225625,0.0
0,1,4ea497b8-12c4-49da-9e23-21d13a7c37c8,2372,JOB000206,0.49,0.0,0.3,0.95,1.0,3,2,1,725.0,0.0,0.0,1.0,1.0,,,0,0,0,0,0,1.0,0,0.0,0,,0,,0,0,0,0.0,1,1,3,19,0,0,0.0,0.285,0.24009999999999998,0.0
0,0,fcce11e7-82cb-45b9-af5c-56e260f38c4e,774,JOB000449,0.49,0.0,0.3,0.95,1.0,6,3,3,6250.0,3.0,1.0,2.0,0.0,,,0,0,0,0,0,1.0,0,0.0,0,,0,,0,0,0,-3.0,1,1,3,18,0,0,0.0,0.285,0.24009999999999998,0.0
0,1,5621ddab-6abb-48d4-9442-c02696ca9bdf,246,JOB-P194,0.41,0.5,0.5,0.1,0.8,6,3,3,16000.0,3.0,1.0,1.0,0.0,550.0,0.0,0,0,0,0,1,1.0,0,0.0,0,0.034375,0,-15450.0,0,0,0,-3.0,1,1,3,18,0,0,0.05,0.05,0.16809999999999997,0.4
0,0,fcc7cef0-3383-4ba5-a484-68a02b937ae9,740,JOB000311,0.46,0.0,0.3,0.95,0.7,6,3,3,8500.0,6.0,2.0,1.0,1.0,,,0,0,0,0,0,1.0,0,0.0,0,,0,,0,0,0,-6.0,1,2,3,18,0,0,0.0,0.285,0.2116,0.0
0,0,fdca7b7b-64d8-4fce-a69e-69681f068638,1455,JOB000178,0.355,0.0,0.3,0.6,0.7,7,4,3,14500.0,6.0,1.0,1.0,0.0,,,0,0,0,0,0,1.0,0,0.0,0,,0,,0,0,0,-6.0,1,1,3,18,0,0,0.0,0.18,0.126025,0.0
0,0,6c8e8c9c-fca7-4757-9c71-447f5ec3e264,1559,JOB000130,0.475,0.0,0.3,1.0,0.7,7,4,3,12500.0,6.0,1.0,1.0,0.0,,,0,0,0,0,0,1.0,0,0.0,0,,0,,0,0,0,-6.0,1,1,3,18,0,0,0.0,0.3,0.225625,0.0
